Respondent_ID,Survey_Date,Year,Month_Num,Department,Age_Group,Sex,Question_Domain,Question_Code,Question_Text,Satisfaction_Response
R00584,2024-10-02,2024,10,Delivery Ward,31-45,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00584,2024-10-02,2024,10,Delivery Ward,31-45,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00584,2024-10-02,2024,10,Delivery Ward,31-45,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00585,2024-10-09,2024,10,Delivery Ward,18-30,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00585,2024-10-09,2024,10,Delivery Ward,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00585,2024-10-09,2024,10,Delivery Ward,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00585,2024-10-09,2024,10,Delivery Ward,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00585,2024-10-09,2024,10,Delivery Ward,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00585,2024-10-09,2024,10,Delivery Ward,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00585,2024-10-09,2024,10,Delivery Ward,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00585,2024-10-09,2024,10,Delivery Ward,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00586,2024-10-01,2024,10,Delivery Ward,31-45,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00586,2024-10-01,2024,10,Delivery Ward,31-45,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00586,2024-10-01,2024,10,Delivery Ward,31-45,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00586,2024-10-01,2024,10,Delivery Ward,31-45,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00586,2024-10-01,2024,10,Delivery Ward,31-45,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00586,2024-10-01,2024,10,Delivery Ward,31-45,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00586,2024-10-01,2024,10,Delivery Ward,31-45,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00586,2024-10-01,2024,10,Delivery Ward,31-45,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00587,2024-10-25,2024,10,Delivery Ward,31-45,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00587,2024-10-25,2024,10,Delivery Ward,31-45,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00587,2024-10-25,2024,10,Delivery Ward,31-45,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00587,2024-10-25,2024,10,Delivery Ward,31-45,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00587,2024-10-25,2024,10,Delivery Ward,31-45,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00587,2024-10-25,2024,10,Delivery Ward,31-45,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00587,2024-10-25,2024,10,Delivery Ward,31-45,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00587,2024-10-25,2024,10,Delivery Ward,31-45,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00588,2024-10-23,2024,10,Outpatient,31-45,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00588,2024-10-23,2024,10,Outpatient,31-45,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00588,2024-10-23,2024,10,Outpatient,31-45,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00588,2024-10-23,2024,10,Outpatient,31-45,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00588,2024-10-23,2024,10,Outpatient,31-45,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00588,2024-10-23,2024,10,Outpatient,31-45,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00588,2024-10-23,2024,10,Outpatient,31-45,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00588,2024-10-23,2024,10,Outpatient,31-45,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00589,2024-10-11,2024,10,Outpatient,31-45,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00589,2024-10-11,2024,10,Outpatient,31-45,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00589,2024-10-11,2024,10,Outpatient,31-45,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00589,2024-10-11,2024,10,Outpatient,31-45,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00589,2024-10-11,2024,10,Outpatient,31-45,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00589,2024-10-11,2024,10,Outpatient,31-45,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00589,2024-10-11,2024,10,Outpatient,31-45,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00589,2024-10-11,2024,10,Outpatient,31-45,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00590,2024-10-27,2024,10,Outpatient,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00590,2024-10-27,2024,10,Outpatient,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00590,2024-10-27,2024,10,Outpatient,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00590,2024-10-27,2024,10,Outpatient,18-30,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00590,2024-10-27,2024,10,Outpatient,18-30,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00590,2024-10-27,2024,10,Outpatient,18-30,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00590,2024-10-27,2024,10,Outpatient,18-30,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00590,2024-10-27,2024,10,Outpatient,18-30,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00591,2024-10-03,2024,10,Outpatient,18-30,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00591,2024-10-03,2024,10,Outpatient,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00591,2024-10-03,2024,10,Outpatient,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00591,2024-10-03,2024,10,Outpatient,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00591,2024-10-03,2024,10,Outpatient,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00591,2024-10-03,2024,10,Outpatient,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00591,2024-10-03,2024,10,Outpatient,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00591,2024-10-03,2024,10,Outpatient,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00592,2024-10-03,2024,10,Outpatient,31-45,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00592,2024-10-03,2024,10,Outpatient,31-45,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00592,2024-10-03,2024,10,Outpatient,31-45,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00592,2024-10-03,2024,10,Outpatient,31-45,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00592,2024-10-03,2024,10,Outpatient,31-45,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00592,2024-10-03,2024,10,Outpatient,31-45,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00592,2024-10-03,2024,10,Outpatient,31-45,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00592,2024-10-03,2024,10,Outpatient,31-45,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00593,2024-11-01,2024,11,Emergency,31-45,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00593,2024-11-01,2024,11,Emergency,31-45,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00593,2024-11-01,2024,11,Emergency,31-45,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00593,2024-11-01,2024,11,Emergency,31-45,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00593,2024-11-01,2024,11,Emergency,31-45,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00593,2024-11-01,2024,11,Emergency,31-45,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00593,2024-11-01,2024,11,Emergency,31-45,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00593,2024-11-01,2024,11,Emergency,31-45,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00594,2024-11-23,2024,11,Emergency,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00594,2024-11-23,2024,11,Emergency,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00594,2024-11-23,2024,11,Emergency,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00594,2024-11-23,2024,11,Emergency,18-30,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00594,2024-11-23,2024,11,Emergency,18-30,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00594,2024-11-23,2024,11,Emergency,18-30,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00594,2024-11-23,2024,11,Emergency,18-30,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00594,2024-11-23,2024,11,Emergency,18-30,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00595,2024-11-03,2024,11,Emergency,31-45,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00595,2024-11-03,2024,11,Emergency,31-45,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00595,2024-11-03,2024,11,Emergency,31-45,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00595,2024-11-03,2024,11,Emergency,31-45,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
